,sellprice,symbol,selltime,qty,sl,strike,tp,buyprice,buytime,reason,pnl
5538,138.5,BANKNIFTY05AUG2135800CE,2021-08-05 09:36:00,25,141.27,35800,134.345,134.345,2021-08-05 09:37:00,TP HIT,103.87500000000003
5539,146.95,BANKNIFTY05AUG2135800PE,2021-08-05 09:36:00,25,144.011,35800,151.3585,142.54149999999998,2021-08-05 09:37:00,TP HIT,110.21250000000009
5540,142.15,BANKNIFTY05AUG2135900CE,2021-08-05 09:38:00,25,144.993,35900,137.8855,137.8855,2021-08-05 09:39:00,TP HIT,106.61249999999995
5541,127.3,BANKNIFTY05AUG2135900PE,2021-08-05 09:38:00,25,124.75399999999999,35900,131.119,123.481,2021-08-05 09:39:00,TP HIT,95.47500000000007
5542,116.45,BANKNIFTY05AUG2135900CE,2021-08-05 09:40:00,25,118.779,35900,112.9565,118.779,2021-08-05 09:41:00,SL HIT,-58.22499999999984
5543,154.1,BANKNIFTY05AUG2135900PE,2021-08-05 09:40:00,25,151.018,35900,158.72299999999998,151.018,2021-08-05 09:41:00,SL HIT,-77.04999999999984
5544,119.85,BANKNIFTY05AUG2135900CE,2021-08-05 09:42:00,25,122.247,35900,116.2545,116.2545,2021-08-05 09:43:00,TP HIT,89.88750000000003
5545,117.35,BANKNIFTY05AUG2135900CE,2021-08-05 09:44:00,25,119.69699999999999,35900,113.8295,119.69699999999999,2021-08-05 09:45:00,SL HIT,-58.674999999999855
5546,154.7,BANKNIFTY05AUG2135900PE,2021-08-05 09:44:00,25,151.606,35900,159.34099999999998,151.606,2021-08-05 09:45:00,SL HIT,-77.34999999999985
5547,132.2,BANKNIFTY05AUG2135900CE,2021-08-05 09:46:00,25,134.844,35900,128.23399999999998,134.844,2021-08-05 09:47:00,SL HIT,-66.10000000000014
5548,130.05,BANKNIFTY05AUG2135900PE,2021-08-05 09:46:00,25,127.44900000000001,35900,133.9515,127.44900000000001,2021-08-05 09:47:00,SL HIT,-65.02499999999998
5549,140.65,BANKNIFTY05AUG2135900CE,2021-08-05 09:48:00,25,143.463,35900,136.4305,136.4305,2021-08-05 09:50:00,TP HIT,105.48750000000027
5550,121.65,BANKNIFTY05AUG2135900PE,2021-08-05 09:48:00,25,119.217,35900,125.29950000000001,118.0005,2021-08-05 09:50:00,TP HIT,91.23750000000008
5551,130.05,BANKNIFTY05AUG2135900CE,2021-08-05 09:51:00,25,132.651,35900,126.14850000000001,126.14850000000001,2021-08-05 09:52:00,TP HIT,97.53749999999997
5552,130.0,BANKNIFTY05AUG2135900PE,2021-08-05 09:51:00,25,127.4,35900,133.9,126.1,2021-08-05 09:52:00,TP HIT,97.50000000000014
5553,133.2,BANKNIFTY05AUG2135900CE,2021-08-05 09:53:00,25,135.86399999999998,35900,129.20399999999998,129.20399999999998,2021-08-05 09:54:00,TP HIT,99.90000000000023
5554,125.3,BANKNIFTY05AUG2135900PE,2021-08-05 09:53:00,25,122.794,35900,129.059,121.541,2021-08-05 09:54:00,TP HIT,93.97500000000001
5555,124.95,BANKNIFTY05AUG2135900CE,2021-08-05 09:55:00,25,127.449,35900,121.2015,121.2015,2021-08-05 09:56:00,TP HIT,93.71250000000018
5556,134.05,BANKNIFTY05AUG2135900PE,2021-08-05 09:55:00,25,131.369,35900,138.07150000000001,130.0285,2021-08-05 09:56:00,TP HIT,100.53750000000008
5557,115.9,BANKNIFTY05AUG2135900CE,2021-08-05 09:57:00,25,118.218,35900,112.423,112.423,2021-08-05 09:58:00,TP HIT,86.9250000000001
5558,111.7,BANKNIFTY05AUG2135900CE,2021-08-05 09:59:00,25,113.934,35900,108.349,108.349,2021-08-05 10:00:00,TP HIT,83.77499999999998
5559,138.6,BANKNIFTY05AUG2135900PE,2021-08-05 09:59:00,25,135.828,35900,142.75799999999998,134.442,2021-08-05 10:00:00,TP HIT,103.94999999999968
5560,128.4,BANKNIFTY05AUG2135800CE,2021-08-05 10:01:00,25,130.96800000000002,35800,124.548,124.548,2021-08-05 10:02:00,TP HIT,96.3000000000001
5561,121.65,BANKNIFTY05AUG2135800PE,2021-08-05 10:01:00,25,119.217,35800,125.29950000000001,118.0005,2021-08-05 10:02:00,TP HIT,91.23750000000008
5562,129.4,BANKNIFTY05AUG2135800CE,2021-08-05 10:03:00,25,131.988,35800,125.518,131.988,2021-08-05 10:05:00,SL HIT,-64.69999999999985
5563,118.1,BANKNIFTY05AUG2135800PE,2021-08-05 10:03:00,25,115.738,35800,121.643,115.738,2021-08-05 10:05:00,SL HIT,-59.04999999999987
5564,112.45,BANKNIFTY05AUG2135800PE,2021-08-05 10:06:00,25,110.20100000000001,35800,115.82350000000001,109.0765,2021-08-05 10:07:00,TP HIT,84.33750000000018
5565,124.0,BANKNIFTY05AUG2135800CE,2021-08-05 10:08:00,25,126.48,35800,120.28,120.28,2021-08-05 10:09:00,TP HIT,92.99999999999997
5566,112.55,BANKNIFTY05AUG2135800CE,2021-08-05 10:10:00,25,114.801,35800,109.1735,114.801,2021-08-05 10:11:00,SL HIT,-56.27500000000012
5567,132.6,BANKNIFTY05AUG2135800PE,2021-08-05 10:10:00,25,129.948,35800,136.578,129.948,2021-08-05 10:11:00,SL HIT,-66.29999999999967
5568,117.6,BANKNIFTY05AUG2135800CE,2021-08-05 10:12:00,25,119.952,35800,114.07199999999999,114.07199999999999,2021-08-05 10:14:00,TP HIT,88.20000000000014
5569,125.35,BANKNIFTY05AUG2135800PE,2021-08-05 10:12:00,25,122.84299999999999,35800,129.1105,121.5895,2021-08-05 10:14:00,TP HIT,94.01249999999983
5570,131.75,BANKNIFTY05AUG2135800PE,2021-08-05 10:15:00,25,129.115,35800,135.7025,131.75,2021-08-05 10:15:00,Time Up,0.0
5571,110.2,BANKNIFTY05AUG2135800CE,2021-08-05 10:15:00,25,112.404,35800,106.894,110.2,2021-08-05 10:15:00,Time Up,0.0
5572,358.45,BANKNIFTY12AUG2135900CE,2021-08-06 09:15:00,25,365.61899999999997,35900,347.6965,365.61899999999997,2021-08-06 09:16:00,SL HIT,-179.22499999999957
5573,421.1,BANKNIFTY12AUG2135900PE,2021-08-06 09:15:00,25,412.678,35900,433.733,412.678,2021-08-06 09:16:00,SL HIT,-210.55000000000064
5574,361.45,BANKNIFTY12AUG2135900PE,2021-08-06 09:17:00,25,354.221,35900,372.2935,350.6065,2021-08-06 09:18:00,TP HIT,271.08750000000015
5575,417.9,BANKNIFTY12AUG2136000PE,2021-08-06 09:19:00,25,409.542,36000,430.43699999999995,409.542,2021-08-06 09:20:00,SL HIT,-208.9500000000001
5576,423.4,BANKNIFTY12AUG2135900CE,2021-08-06 09:21:00,25,431.868,35900,410.698,410.698,2021-08-06 09:22:00,TP HIT,317.54999999999995
5577,364.85,BANKNIFTY12AUG2135900PE,2021-08-06 09:21:00,25,357.553,35900,375.7955,353.90450000000004,2021-08-06 09:22:00,TP HIT,273.63749999999953
5578,385.1,BANKNIFTY12AUG2136000CE,2021-08-06 09:23:00,25,392.802,36000,373.547,392.802,2021-08-06 09:24:00,SL HIT,-192.54999999999995
5579,392.1,BANKNIFTY12AUG2136000PE,2021-08-06 09:23:00,25,384.25800000000004,36000,403.863,384.25800000000004,2021-08-06 09:24:00,SL HIT,-196.0499999999996
5580,368.2,BANKNIFTY12AUG2136000PE,2021-08-06 09:25:00,25,360.836,36000,379.246,360.836,2021-08-06 09:26:00,SL HIT,-184.0999999999994
5581,410.95,BANKNIFTY12AUG2136000CE,2021-08-06 09:27:00,25,419.169,36000,398.62149999999997,398.62149999999997,2021-08-06 09:28:00,TP HIT,308.2125000000005
5582,362.25,BANKNIFTY12AUG2136000PE,2021-08-06 09:27:00,25,355.005,36000,373.1175,351.3825,2021-08-06 09:28:00,TP HIT,271.68750000000017
5583,396.0,BANKNIFTY12AUG2136000CE,2021-08-06 09:29:00,25,403.92,36000,384.12,403.92,2021-08-06 09:35:00,SL HIT,-198.0000000000004
5584,374.0,BANKNIFTY12AUG2136000PE,2021-08-06 09:29:00,25,366.52,36000,385.22,366.52,2021-08-06 09:35:00,SL HIT,-187.00000000000045
5585,400.0,BANKNIFTY12AUG2135900CE,2021-08-06 09:36:00,25,408.0,35900,388.0,388.0,2021-08-06 09:38:00,TP HIT,300.0
5586,360.95,BANKNIFTY12AUG2135900PE,2021-08-06 09:36:00,25,353.731,35900,371.7785,350.12149999999997,2021-08-06 09:38:00,TP HIT,270.7125000000005
5587,382.8,BANKNIFTY12AUG2136000PE,2021-08-06 09:39:00,25,375.144,36000,394.284,375.144,2021-08-06 09:45:00,SL HIT,-191.40000000000015
5588,388.5,BANKNIFTY12AUG2136000CE,2021-08-06 09:46:00,25,396.27,36000,376.845,376.845,2021-08-06 09:47:00,TP HIT,291.3749999999993
5589,355.0,BANKNIFTY12AUG2136000PE,2021-08-06 09:46:00,25,347.9,36000,365.65,344.35,2021-08-06 09:47:00,TP HIT,266.24999999999943
5590,376.85,BANKNIFTY12AUG2136000PE,2021-08-06 09:48:00,25,369.31300000000005,36000,388.1555,369.31300000000005,2021-08-06 09:50:00,SL HIT,-188.42499999999944
5591,377.3,BANKNIFTY12AUG2136000CE,2021-08-06 09:51:00,25,384.846,36000,365.981,365.981,2021-08-06 09:53:00,TP HIT,282.9750000000004
5592,363.45,BANKNIFTY12AUG2136000CE,2021-08-06 09:54:00,25,370.719,36000,352.5465,370.719,2021-08-06 09:56:00,SL HIT,-181.72500000000014
5593,372.3,BANKNIFTY12AUG2136000PE,2021-08-06 09:54:00,25,364.854,36000,383.469,364.854,2021-08-06 09:56:00,SL HIT,-186.15000000000066
5594,401.8,BANKNIFTY12AUG2135900CE,2021-08-06 09:57:00,25,409.836,35900,389.74600000000004,389.74600000000004,2021-08-06 09:58:00,TP HIT,301.34999999999934
5595,333.35,BANKNIFTY12AUG2135900PE,2021-08-06 09:57:00,25,326.68300000000005,35900,343.3505,323.34950000000003,2021-08-06 09:58:00,TP HIT,250.0124999999997
5596,404.3,BANKNIFTY12AUG2135900CE,2021-08-06 09:59:00,25,412.386,35900,392.171,392.171,2021-08-06 10:01:00,TP HIT,303.2250000000005
5597,330.7,BANKNIFTY12AUG2135900PE,2021-08-06 09:59:00,25,324.086,35900,340.621,320.779,2021-08-06 10:01:00,TP HIT,248.0249999999998
5598,369.35,BANKNIFTY12AUG2136000CE,2021-08-06 10:02:00,25,376.737,36000,358.2695,358.2695,2021-08-06 10:03:00,TP HIT,277.0125000000007
5599,398.35,BANKNIFTY12AUG2136000CE,2021-08-06 10:04:00,25,406.317,36000,386.39950000000005,386.39950000000005,2021-08-06 10:05:00,TP HIT,298.7624999999994
5600,318.85,BANKNIFTY12AUG2136000PE,2021-08-06 10:04:00,25,312.473,36000,328.4155,309.28450000000004,2021-08-06 10:05:00,TP HIT,239.13749999999965
5601,345.3,BANKNIFTY12AUG2136100CE,2021-08-06 10:06:00,25,352.206,36100,334.94100000000003,352.206,2021-08-06 10:07:00,SL HIT,-172.65000000000015
5602,361.75,BANKNIFTY12AUG2136100PE,2021-08-06 10:06:00,25,354.515,36100,372.6025,354.515,2021-08-06 10:07:00,SL HIT,-180.87500000000034
5603,340.65,BANKNIFTY12AUG2136100CE,2021-08-06 10:08:00,25,347.46299999999997,36100,330.4305,347.46299999999997,2021-08-06 10:09:00,SL HIT,-170.3249999999997
5604,362.4,BANKNIFTY12AUG2136100PE,2021-08-06 10:08:00,25,355.152,36100,373.272,355.152,2021-08-06 10:09:00,SL HIT,-181.19999999999976
5605,373.0,BANKNIFTY12AUG2136000CE,2021-08-06 10:10:00,25,380.46,36000,361.81,361.81,2021-08-06 10:13:00,TP HIT,279.74999999999994
5606,327.1,BANKNIFTY12AUG2136000PE,2021-08-06 10:10:00,25,320.55800000000005,36000,336.913,317.28700000000003,2021-08-06 10:13:00,TP HIT,245.3249999999997
5607,350.0,BANKNIFTY12AUG2136000CE,2021-08-06 10:14:00,25,357.0,36000,339.5,357.0,2021-08-06 10:15:00,SL HIT,-175.0
5608,346.9,BANKNIFTY12AUG2136000PE,2021-08-06 10:14:00,25,339.962,36000,357.30699999999996,339.962,2021-08-06 10:15:00,SL HIT,-173.4499999999997
5609,346.9,BANKNIFTY12AUG2136000PE,2021-08-06 10:14:00,25,339.962,36000,357.30699999999996,332.25,2021-08-06 10:15:00,Time Up,366.24999999999943
5610,350.0,BANKNIFTY12AUG2136000CE,2021-08-06 10:14:00,25,357.0,36000,339.5,359.7,2021-08-06 10:15:00,Time Up,-242.49999999999972
5611,372.05,BANKNIFTY12AUG2135800CE,2021-08-09 09:15:00,25,379.491,35800,360.8885,360.8885,2021-08-09 09:16:00,TP HIT,279.03749999999974
5612,250.0,BANKNIFTY12AUG2135800PE,2021-08-09 09:15:00,25,245.0,35800,257.5,242.5,2021-08-09 09:16:00,TP HIT,187.5
5613,317.5,BANKNIFTY12AUG2135900CE,2021-08-09 09:17:00,25,323.85,35900,307.975,323.85,2021-08-09 09:18:00,SL HIT,-158.75000000000057
5614,310.45,BANKNIFTY12AUG2135900CE,2021-08-09 09:19:00,25,316.659,35900,301.1365,301.1365,2021-08-09 09:21:00,TP HIT,232.8374999999994
5615,302.5,BANKNIFTY12AUG2135900CE,2021-08-09 09:22:00,25,308.55,35900,293.425,293.425,2021-08-09 09:24:00,TP HIT,226.87499999999972
5616,291.0,BANKNIFTY12AUG2135900CE,2021-08-09 09:25:00,25,296.82,35900,282.27,282.27,2021-08-09 09:27:00,TP HIT,218.25000000000045
5617,260.55,BANKNIFTY12AUG2135800PE,2021-08-09 09:28:00,25,255.339,35800,268.36650000000003,255.339,2021-08-09 09:30:00,SL HIT,-130.27500000000032
5618,274.0,BANKNIFTY12AUG2135900CE,2021-08-09 09:31:00,25,279.48,35900,265.78,279.48,2021-08-09 09:32:00,SL HIT,-137.00000000000045
5619,295.3,BANKNIFTY12AUG2135900PE,2021-08-09 09:31:00,25,289.394,35900,304.159,289.394,2021-08-09 09:32:00,SL HIT,-147.65000000000015
5620,304.8,BANKNIFTY12AUG2135900CE,2021-08-09 09:33:00,25,310.896,35900,295.656,295.656,2021-08-09 09:34:00,TP HIT,228.60000000000014
5621,261.65,BANKNIFTY12AUG2135900PE,2021-08-09 09:33:00,25,256.417,35900,269.49949999999995,253.80049999999997,2021-08-09 09:34:00,TP HIT,196.23750000000015
5622,275.05,BANKNIFTY12AUG2136000CE,2021-08-09 09:35:00,25,280.551,36000,266.7985,280.551,2021-08-09 09:36:00,SL HIT,-137.5249999999994
5623,292.0,BANKNIFTY12AUG2136000CE,2021-08-09 09:37:00,25,297.84,36000,283.24,297.84,2021-08-09 09:40:00,SL HIT,-145.99999999999937
5624,272.75,BANKNIFTY12AUG2136000PE,2021-08-09 09:37:00,25,267.295,36000,280.9325,267.295,2021-08-09 09:40:00,SL HIT,-136.3749999999996
5625,289.65,BANKNIFTY12AUG2136100CE,2021-08-09 09:41:00,25,295.443,36100,280.96049999999997,295.443,2021-08-09 09:42:00,SL HIT,-144.82500000000016
5626,293.25,BANKNIFTY12AUG2136100PE,2021-08-09 09:41:00,25,287.385,36100,302.0475,287.385,2021-08-09 09:42:00,SL HIT,-146.62500000000023
5627,295.25,BANKNIFTY12AUG2136100CE,2021-08-09 09:43:00,25,301.155,36100,286.3925,286.3925,2021-08-09 09:45:00,TP HIT,221.4375000000004
5628,286.6,BANKNIFTY12AUG2136100CE,2021-08-09 09:46:00,25,292.33200000000005,36100,278.002,278.002,2021-08-09 09:48:00,TP HIT,214.95000000000033
5629,276.8,BANKNIFTY12AUG2136100PE,2021-08-09 09:46:00,25,271.264,36100,285.104,268.49600000000004,2021-08-09 09:48:00,TP HIT,207.59999999999934
5630,272.25,BANKNIFTY12AUG2136100CE,2021-08-09 09:49:00,25,277.695,36100,264.0825,277.695,2021-08-09 09:50:00,SL HIT,-136.12499999999983
5631,289.6,BANKNIFTY12AUG2136100PE,2021-08-09 09:49:00,25,283.80800000000005,36100,298.288,283.80800000000005,2021-08-09 09:50:00,SL HIT,-144.79999999999933
5632,313.45,BANKNIFTY12AUG2136000CE,2021-08-09 09:51:00,25,319.719,36000,304.0465,304.0465,2021-08-09 09:52:00,TP HIT,235.0875000000002
5633,246.45,BANKNIFTY12AUG2136000PE,2021-08-09 09:51:00,25,241.521,36000,253.84349999999998,239.0565,2021-08-09 09:52:00,TP HIT,184.83749999999972
5634,300.4,BANKNIFTY12AUG2136100CE,2021-08-09 09:53:00,25,306.40799999999996,36100,291.388,306.40799999999996,2021-08-09 09:54:00,SL HIT,-150.19999999999953
5635,261.4,BANKNIFTY12AUG2136100PE,2021-08-09 09:53:00,25,256.17199999999997,36100,269.24199999999996,256.17199999999997,2021-08-09 09:54:00,SL HIT,-130.70000000000022
5636,317.45,BANKNIFTY12AUG2136100CE,2021-08-09 09:55:00,25,323.799,36100,307.9265,307.9265,2021-08-09 09:56:00,TP HIT,238.08750000000032
5637,244.0,BANKNIFTY12AUG2136100PE,2021-08-09 09:55:00,25,239.12,36100,251.32,236.68,2021-08-09 09:56:00,TP HIT,182.99999999999983
5638,315.55,BANKNIFTY12AUG2136100CE,2021-08-09 09:57:00,25,321.861,36100,306.0835,306.0835,2021-08-09 09:58:00,TP HIT,236.6624999999999
5639,247.15,BANKNIFTY12AUG2136100PE,2021-08-09 09:57:00,25,242.207,36100,254.5645,239.7355,2021-08-09 09:58:00,TP HIT,185.3625000000001
5640,299.4,BANKNIFTY12AUG2136100CE,2021-08-09 09:59:00,25,305.388,36100,290.418,305.388,2021-08-09 10:00:00,SL HIT,-149.7
5641,255.85,BANKNIFTY12AUG2136100PE,2021-08-09 09:59:00,25,250.733,36100,263.52549999999997,250.733,2021-08-09 10:00:00,SL HIT,-127.92499999999976
5642,303.5,BANKNIFTY12AUG2136100CE,2021-08-09 10:01:00,25,309.57,36100,294.395,309.57,2021-08-09 10:06:00,SL HIT,-151.74999999999983
5643,305.5,BANKNIFTY12AUG2136100CE,2021-08-09 10:07:00,25,311.61,36100,296.335,296.335,2021-08-09 10:11:00,TP HIT,229.1250000000005
5644,253.8,BANKNIFTY12AUG2136100PE,2021-08-09 10:07:00,25,248.72400000000002,36100,261.414,246.186,2021-08-09 10:11:00,TP HIT,190.3500000000001
5645,284.5,BANKNIFTY12AUG2136100CE,2021-08-09 10:12:00,25,290.19,36100,275.965,290.19,2021-08-09 10:14:00,SL HIT,-142.24999999999994
5646,269.0,BANKNIFTY12AUG2136100PE,2021-08-09 10:12:00,25,263.62,36100,277.07,263.62,2021-08-09 10:14:00,SL HIT,-134.4999999999999
5647,253.4,BANKNIFTY12AUG2136100PE,2021-08-09 10:15:00,25,248.332,36100,261.002,253.4,2021-08-09 10:15:00,Time Up,0.0
5648,302.25,BANKNIFTY12AUG2136100CE,2021-08-09 10:15:00,25,308.295,36100,293.1825,302.25,2021-08-09 10:15:00,Time Up,0.0
5649,275.0,BANKNIFTY12AUG2136000CE,2021-08-10 09:15:00,25,280.5,36000,266.75,266.75,2021-08-10 09:16:00,TP HIT,206.25
5650,250.0,BANKNIFTY12AUG2136000PE,2021-08-10 09:15:00,25,245.0,36000,257.5,245.0,2021-08-10 09:16:00,SL HIT,-125.0
5651,269.45,BANKNIFTY12AUG2136100CE,2021-08-10 09:17:00,25,274.839,36100,261.3665,261.3665,2021-08-10 09:19:00,TP HIT,202.08750000000038
5652,267.15,BANKNIFTY12AUG2136100CE,2021-08-10 09:20:00,25,272.493,36100,259.1355,259.1355,2021-08-10 09:21:00,TP HIT,200.36249999999995
5653,224.1,BANKNIFTY12AUG2136100PE,2021-08-10 09:20:00,25,219.618,36100,230.823,217.37699999999998,2021-08-10 09:21:00,TP HIT,168.07500000000033
5654,232.55,BANKNIFTY12AUG2136200CE,2021-08-10 09:22:00,25,237.20100000000002,36200,225.57350000000002,237.20100000000002,2021-08-10 09:25:00,SL HIT,-116.27500000000026
5655,234.8,BANKNIFTY12AUG2136200CE,2021-08-10 09:26:00,25,239.496,36200,227.756,239.496,2021-08-10 09:27:00,SL HIT,-117.39999999999995
5656,264.4,BANKNIFTY12AUG2136200PE,2021-08-10 09:26:00,25,259.11199999999997,36200,272.332,259.11199999999997,2021-08-10 09:27:00,SL HIT,-132.20000000000027
5657,267.7,BANKNIFTY12AUG2136200CE,2021-08-10 09:28:00,25,273.054,36200,259.669,259.669,2021-08-10 09:29:00,TP HIT,200.77500000000015
5658,235.35,BANKNIFTY12AUG2136200PE,2021-08-10 09:28:00,25,230.643,36200,242.41049999999998,228.2895,2021-08-10 09:29:00,TP HIT,176.51249999999976
5659,262.65,BANKNIFTY12AUG2136200CE,2021-08-10 09:30:00,25,267.90299999999996,36200,254.77049999999997,254.77049999999997,2021-08-10 09:32:00,TP HIT,196.98750000000018
5660,232.05,BANKNIFTY12AUG2136200PE,2021-08-10 09:30:00,25,227.40900000000002,36200,239.0115,225.0885,2021-08-10 09:32:00,TP HIT,174.03750000000002
5661,245.65,BANKNIFTY12AUG2136200PE,2021-08-10 09:33:00,25,240.737,36200,253.0195,240.737,2021-08-10 09:37:00,SL HIT,-122.82500000000027
5662,254.45,BANKNIFTY12AUG2136200CE,2021-08-10 09:38:00,25,259.539,36200,246.8165,246.8165,2021-08-10 09:44:00,TP HIT,190.83749999999995
5663,244.55,BANKNIFTY12AUG2136200PE,2021-08-10 09:38:00,25,239.65900000000002,36200,251.8865,237.2135,2021-08-10 09:44:00,TP HIT,183.41250000000002
5664,231.9,BANKNIFTY12AUG2136200CE,2021-08-10 09:45:00,25,236.538,36200,224.943,236.538,2021-08-10 09:49:00,SL HIT,-115.95000000000013
5665,253.55,BANKNIFTY12AUG2136200PE,2021-08-10 09:45:00,25,248.479,36200,261.1565,248.479,2021-08-10 09:49:00,SL HIT,-126.77499999999995
5666,253.9,BANKNIFTY12AUG2136200CE,2021-08-10 09:50:00,25,258.978,36200,246.28300000000002,246.28300000000002,2021-08-10 09:51:00,TP HIT,190.42499999999976
5667,235.55,BANKNIFTY12AUG2136200PE,2021-08-10 09:50:00,25,230.839,36200,242.6165,228.48350000000002,2021-08-10 09:51:00,TP HIT,176.66249999999977
5668,234.25,BANKNIFTY12AUG2136300CE,2021-08-10 09:52:00,25,238.935,36300,227.2225,238.935,2021-08-10 09:54:00,SL HIT,-117.12500000000006
5669,258.75,BANKNIFTY12AUG2136300PE,2021-08-10 09:52:00,25,253.575,36300,266.5125,253.575,2021-08-10 09:54:00,SL HIT,-129.37500000000028
5670,243.7,BANKNIFTY12AUG2136300CE,2021-08-10 09:55:00,25,248.57399999999998,36300,236.38899999999998,248.57399999999998,2021-08-10 09:57:00,SL HIT,-121.84999999999988
5671,245.55,BANKNIFTY12AUG2136300PE,2021-08-10 09:55:00,25,240.639,36300,252.9165,240.639,2021-08-10 09:57:00,SL HIT,-122.77500000000003
5672,243.6,BANKNIFTY12AUG2136300CE,2021-08-10 09:58:00,25,248.47199999999998,36300,236.292,236.292,2021-08-10 10:00:00,TP HIT,182.69999999999982
5673,229.7,BANKNIFTY12AUG2136300CE,2021-08-10 10:01:00,25,234.29399999999998,36300,222.809,234.29399999999998,2021-08-10 10:04:00,SL HIT,-114.84999999999985
5674,253.0,BANKNIFTY12AUG2136300PE,2021-08-10 10:01:00,25,247.94,36300,260.59,247.94,2021-08-10 10:04:00,SL HIT,-126.50000000000006
5675,234.5,BANKNIFTY12AUG2136300CE,2021-08-10 10:05:00,25,239.19,36300,227.465,239.19,2021-08-10 10:06:00,SL HIT,-117.24999999999994
5676,249.05,BANKNIFTY12AUG2136300PE,2021-08-10 10:05:00,25,244.06900000000002,36300,256.5215,244.06900000000002,2021-08-10 10:06:00,SL HIT,-124.52499999999986
5677,235.4,BANKNIFTY12AUG2136300CE,2021-08-10 10:07:00,25,240.108,36300,228.338,240.108,2021-08-10 10:09:00,SL HIT,-117.69999999999996
5678,250.85,BANKNIFTY12AUG2136300PE,2021-08-10 10:07:00,25,245.833,36300,258.3755,245.833,2021-08-10 10:09:00,SL HIT,-125.4249999999999
5679,272.9,BANKNIFTY12AUG2136200CE,2021-08-10 10:10:00,25,278.358,36200,264.71299999999997,264.71299999999997,2021-08-10 10:13:00,TP HIT,204.6750000000003
5680,215.05,BANKNIFTY12AUG2136200PE,2021-08-10 10:10:00,25,210.74900000000002,36200,221.50150000000002,208.5985,2021-08-10 10:13:00,TP HIT,161.28750000000025
5681,249.8,BANKNIFTY12AUG2136300PE,2021-08-10 10:14:00,25,244.804,36300,257.29400000000004,248.15,2021-08-10 10:15:00,Time Up,41.25000000000014
5682,235.65,BANKNIFTY12AUG2136300CE,2021-08-10 10:14:00,25,240.363,36300,228.5805,236.2,2021-08-10 10:15:00,Time Up,-13.749999999999574
5683,175.0,BANKNIFTY12AUG2136200CE,2021-08-11 09:15:00,25,178.5,36200,169.75,178.5,2021-08-11 09:16:00,SL HIT,-87.5
5684,211.4,BANKNIFTY12AUG2136200PE,2021-08-11 09:15:00,25,207.172,36200,217.74200000000002,207.172,2021-08-11 09:16:00,SL HIT,-105.70000000000022
5685,244.6,BANKNIFTY12AUG2136100CE,2021-08-11 09:17:00,25,249.492,36100,237.262,237.262,2021-08-11 09:18:00,TP HIT,183.44999999999985
5686,168.5,BANKNIFTY12AUG2136100PE,2021-08-11 09:17:00,25,165.13,36100,173.555,163.445,2021-08-11 09:18:00,TP HIT,126.37500000000017
5687,232.65,BANKNIFTY12AUG2136100CE,2021-08-11 09:19:00,25,237.303,36100,225.6705,237.303,2021-08-11 09:20:00,SL HIT,-116.32499999999979
5688,194.6,BANKNIFTY12AUG2136100PE,2021-08-11 09:19:00,25,190.708,36100,200.438,190.708,2021-08-11 09:20:00,SL HIT,-97.2999999999999
5689,239.8,BANKNIFTY12AUG2136100CE,2021-08-11 09:21:00,25,244.596,36100,232.60600000000002,232.60600000000002,2021-08-11 09:22:00,TP HIT,179.8499999999997
5690,184.1,BANKNIFTY12AUG2136100PE,2021-08-11 09:21:00,25,180.418,36100,189.623,178.577,2021-08-11 09:22:00,TP HIT,138.0749999999999
5691,205.3,BANKNIFTY12AUG2136100PE,2021-08-11 09:23:00,25,201.19400000000002,36100,211.459,201.19400000000002,2021-08-11 09:24:00,SL HIT,-102.64999999999986
5692,224.1,BANKNIFTY12AUG2136100CE,2021-08-11 09:25:00,25,228.582,36100,217.37699999999998,228.582,2021-08-11 09:27:00,SL HIT,-112.04999999999998
5693,201.4,BANKNIFTY12AUG2136100PE,2021-08-11 09:25:00,25,197.372,36100,207.442,197.372,2021-08-11 09:27:00,SL HIT,-100.69999999999979
5694,230.05,BANKNIFTY12AUG2136100CE,2021-08-11 09:28:00,25,234.651,36100,223.1485,234.651,2021-08-11 09:29:00,SL HIT,-115.02499999999998
